timestamp,latency
1525139183617,2205
1525138921528,665
1525138921523,665
1525138921519,665
1525138921516,1898
1525138987050,400
1525139118107,630
1525138921511,661
1525138987044,402
1525138987041,2145
1525139118110,3021
1525139052578,4727
1525139118119,1720
1525139183654,2246
1525139118120,1621
1525138921489,709
1525138921486,709
1525138921481,712
1525138921481,709
1525139118138,645
1525138987008,387
1525139118142,646
1525138921472,708
1525138987133,418
1525139052669,3332
1525139118146,647
1525138987135,1376
1525139118151,1723
1525138987125,434
1525139118155,624
1525139052662,2996
1525138987120,429
1525138987120,429
1525138987120,429
1525139118163,1673
1525139183699,548
1525139183696,2371
1525139118160,625
1525139118166,6326
1525139183703,550
1525139183707,3210
1525138987102,437
1525139183713,552
1525138987099,1405
1525139183717,552
1525138987093,2231
1525138987092,436
1525139183720,551
1525139183725,553
1525138987087,435
1525139183728,551
1525139183734,551
1525139183738,551
1525139052732,678
1525138987196,400
1525139183744,544
1525138987195,403
1525138987188,400
1525138987184,400
1525138987177,404
1525138987179,400
1525139118228,554
1525139118228,546
1525139118233,546
1525138987169,2287
1525139052704,3978
1525139249308,177
1525139118236,546
1525138987165,2292
1525139052701,688
1525139249312,179
1525138987160,423
1525139052697,3362
1525138987163,1378
1525139183781,5325
1525139183781,2652
1525139052692,686
1525138987156,423
1525138987153,420
1525138987151,419
1525138987146,1357
1525138987142,421
1525138921726,2125
1525139183815,510
1525139183819,510
1525139183826,509
1525139183824,511
1525139118294,599
1525139118298,598
1525139118301,596
1525139183836,512
1525139183836,509
1525139118311,595
1525139052762,700
1525139052762,700
1525139118309,593
1525139118313,597
1525139183848,3257
1525139183848,515
1525139183855,517
1525138987214,401
1525138987211,398
1525138987205,397
1525139052740,678
1525138987202,401
1525138987325,2137
1525139183875,519
1525138987320,418
1525138921784,805
1525138987317,420
1525139118351,626
1525139118351,623
1525139118351,626
1525139118351,617
1525138921779,800
1525138987312,418
1525139183890,526
1525139118353,611
1525139118353,601
1525139118353,605
1525139118353,2329
1525139118353,2361
1525139118353,4222
1525138921773,822
1525139118358,1508
1525138987307,419
1525139183892,527
1525138987306,424
1525139183893,499
1525138987301,422
1525139183898,497
1525138921767,820
1525138987297,422
1525139183902,499
1525139118364,463
1525139118371,462
1525139118371,441
1525138987292,420
1525138987292,1328
1525139183904,1300
1525139183909,502
1525139052820,716
1525139118383,449
1525139183921,508
1525139118391,2302
1525139118391,454
1525139183927,5301
1525139118392,450
1525138921730,3229
1525139052801,734
1525139052926,776
1525139052922,776
1525138987380,445
1525139249493,185
1525139183963,3546
1525139249496,184
1525139183981,2120
1525138987342,421
1525138987337,419
1525139183989,1385
1525138987334,420
1525139249530,37
1525138987329,423
1525139183996,2135
1525139249534,38
1525138987453,496
1525138987449,498
