timestamp,latency
1525120483618,11018
1525120506148,23313
1525120084312,7770
1525120029013,20756
1525120170326,4723
1525120452907,5504
1525120352563,10204
1525119899979,19672
1525120514356,8208
1525120315707,5161
1525119957315,8301
1525120084291,6551
1525120088384,12583
1525120577848,4301
1525120082301,15080
1525119865215,10715
1525119936881,20751
1525120643340,7418
1525119852917,6511
1525120012659,5731
1525120014707,20988
1525120248077,6462
1525120139631,9695
1525120551187,5383
1525120393496,7380
1525120086373,5067
1525120381213,24817
1525120600347,9461
1525120633115,7068
1525120504088,7173
1525120311653,4614
1525119979798,14620
1525120139543,11581
1525120422255,4834
1525120430451,6692
1525120600436,9836
1525120323953,11340
1525120418168,24190
1525119973635,21476
1525120455036,11114
1525120541051,21289
1525120493889,10271
1525119877437,6432
1525120377156,8431
1525120385348,9040
1525120379209,5036
1525120418123,10582
1525119904053,10797
1525120647498,5142
1525120094508,10217
1525120342359,7896
1525120295252,7676
1525119967520,15234
1525120190756,10713
1525120543069,853
1525120014627,7157
1525120110881,5874
1525120018722,6063
1525120028962,4934
1525120412064,13213
1525120324006,11377
1525119922655,11468
1525120395688,17006
1525120295341,35810
1525120055761,17777
1525120029134,11012
1525120268722,6111
1525119973831,6058
1525120565634,6971
1525120223738,9358
1525120025078,10371
1525120352652,20158
1525120323986,11493
1525120371091,6079
1525120362897,21861
1525120504223,10749
1525120084450,9874
1525120598426,6768
1525120264606,7348
1525120303519,15905
1525120186850,9168
1525120567704,11547
1525120186774,9777
1525120444907,10011
1525120164241,12114
1525120661993,3685
1525120213380,8054
1525119914370,8139
1525120403962,10904
1525120215426,4656
1525119865272,9964
1525120115132,4251
1525120117183,4373
1525120229823,4782
1525120178616,4024
1525120461258,5814
1525120471499,5619
1525119906231,15320
1525120262611,19464
1525120365012,7204
1525120102822,8314
1525120301528,5534
1525120600102,10093
1525120147551,8366
1525119877210,8618
1525120483363,21782
1525120153684,4524
1525120112727,14181
1525120634926,6149
1525120356396,12484
1525120643115,6294
1525120628777,3613
1525120168013,6098
1525119893576,4398
1525120096327,5563
1525120008257,11084
1525120139330,10411
1525119891580,22620
1525120016506,13878
1525120161915,11810
1525120280584,10229
1525120397325,12854
1525120270355,36274
1525119850603,15852
1525120419860,5328
1525119916130,10147
1525120516122,12880
1525119871005,16953
1525120100379,6768
1525120241766,22613
1525120075801,4562
1525120094231,11930
1525119895571,11766
1525120071699,4966
1525120219153,5277
1525120573547,5843
1525120280693,6172
1525120297087,9598
1525119846406,11671
1525120129087,13673
1525120608322,9005
1525120135216,50137
1525119938614,15580
1525119971382,7262
1525120565335,9127
1525120368725,5828
1525119868960,15053
1525120274521,11696
1525120069666,16847
1525120313515,9996
1525119920340,14961
1525119949014,11401
1525119994062,10522
1525120297142,18797
1525120205003,4682
1525120540857,9633
1525120590009,10495
1525120108796,5202
1525120121081,7456
1525120397447,14276
1525120098546,4315
1525120374925,7581
1525119967466,4582
1525120458898,6989
1525120514197,6870
1525120188649,10033
1525120419988,10693
1525120395415,7638
1525120635032,9473
1525119906023,8556
1525119912167,8605
1525120291040,10962
1525120315617,3964
1525120442596,7828
1525120155803,16172
1525120594152,6486
1525120432370,14202
1525119955076,5146
1525120000190,6128
1525120186558,11748
1525120383171,8654
1525119905983,12407
1525120002231,7010
1525120334027,7185
1525120532683,4382
1525120473297,10852
1525120002218,8878
1525120420052,12640
1525120501970,9149
1525120112810,4889
1525120612574,10958
1525120409821,12496
1525119906648,11077
1525120584487,6059
1525119923034,9913
1525120576299,8372
1525120074576,5021
1525120056143,4369
1525120228169,9758
1525120027464,13193
1525120027463,3988
1525120179013,7019
1525120264961,22700
1525120287489,38218
1525120250630,7995
1525120213876,10194
1525120301834,6493
1525120461581,5672
1525120590600,5251
1525120617239,5700
1525120439059,7209
1525120455444,12287
1525120443157,19259
1525120543519,13324
1525120176997,12756
1525120531224,15928
1525120516967,11207
1525120127772,4306
1525120144156,8940
1525120613217,5167
1525119857426,5138
1525120006928,9447
1525120490352,7590
1525120162572,5417
1525120547700,5406
1525119998730,15239
1525120375671,11360
1525120578428,11161
1525120287614,7030
1525120209726,9337
1525120414532,17085
1525120047921,11067
1525120127785,10602
1525120432981,10726
1525119886115,8678
1525120287576,9313
1525119964120,6805
1525119921113,15478
1525120113625,9745
1525120525218,5877
1525120111579,5357
1525120142299,5350
1525120127962,11752
1525119865811,14057
1525120037845,3886
1525120447403,4807
1525120476075,9648
1525120443326,23338
1525120658308,3585
1525119939570,4081
1525120347021,7876
1525120095215,6011
1525120625559,26224
1525120216047,12384
1525120514970,11791
1525119980446,6615
1525120603109,3934
1525120021403,19185
1525120484324,5266
1525120060312,7536
1525120617441,4867
1525120129936,3949
1525120558058,9510
1525120041873,4028
1525120642036,4073
1525120203663,9864
1525119947696,5423
1525120242635,11866
1525119921076,14428
1525120023475,8045
1525120482252,9340
1525120330707,6701
1525120189359,7834
1525120240599,5089
1525120465880,6982
1525120326623,10916
1525120203682,15033
1525120492064,7740
1525120049756,28353
1525120150105,7806
1525120543287,9184
1525120057930,17443
1525120123466,4031
1525120289338,5445
1525120002628,6747
1525120199232,12458
1525119988288,5096
1525120461317,16956
1525120164474,5699
1525120625164,4875
1525119890037,21187
1525119912565,12586
1525120125551,12824
1525120195182,8624
1525120328215,14700
1525120213604,15097
1525120234081,4258
1525120057952,4870
1525119930983,6017
1525120453218,9373
1525119883805,5966
1525120000539,5356
1525120154137,5466
1525119967773,12697
1525120258666,5071
1525120326252,13567
1525120567927,9869
1525120205326,10144
1525119971851,6846
1525120354933,5592
1525120174592,4266
1525120334463,5717
1525120051774,4854
1525120516679,12456
1525120152127,4949
1525120068150,4716
1525120340555,16569
1525120434768,24947
1525120105007,4628
1525120242261,11403
1525120363092,10529
1525119873569,5101
1525120570023,4688
1525119920859,6489
1525120449187,7005
1525120174810,6797
1525119972063,5696
1525120262825,15872
1525120393899,5699
1525120115414,9254
1525120096977,5051
1525119855308,4705
1525119877839,12624
1525120588478,10630
1525120289469,11146
1525120076542,8392
1525120174845,11830
1525120352899,11184
1525119881971,16160
1525120262803,13619
1525120082663,9348
1525119924966,4107
1525119949542,10928
1525120228066,7548
1525120234142,6076
1525120572143,4894
1525120090764,9804
1525120367344,5481
1525120404213,8525
1525120119435,4303
1525120174731,10937
1525120393978,13970
1525120561912,4978
1525120215740,6014
1525120387777,8568
1525120463560,7207
1525120332494,6242
1525120465614,4356
1525120434896,4838
1525120570068,8156
1525119961771,5530
1525120531156,14189
1525120500447,7260
1525120244447,3848
1525120355037,8016
1525120197981,7225
1525120599335,29312
1525120312613,23275
1525119853907,19147
1525119995221,11762
1525120642356,7324
1525120396594,6406
1525120312629,16009
1525120625969,8272
1525120597305,8827
1525120025976,7254
1525120066932,5557
1525120275721,6999
1525120230769,14188
1525120214380,15148
1525120310546,11770
1525120099693,11309
1525120496915,6563
1525120599317,10468
1525120492821,9735
1525119982952,5567
1525120478487,4092
1525120220518,6914
1525120474395,4014
1525119997282,25219
1525119851801,17056
1525120249184,4737
1525119853852,19097
1525119952159,15278
1525120062742,12986
1525119956241,8222
1525120181525,6793
1525119911187,7134
1525120470381,4767
1525120312685,17433
1525120415088,5969
1525120136463,4126
1525120626047,8606
1525120193799,29325
1525120353663,11909
1525120363847,10184
1525120451909,9635
1525119995183,8306
1525120007470,10188
1525119880490,26638
1525120218411,5031
1525120024028,9401
1525119890911,8139
1525120325033,4417
1525120470447,9130
1525120357808,12539
1525120249271,8466
1525120103880,8665
1525120183754,8909
1525120230858,42525
1525120507327,5357
1525120073214,17071
1525120263554,4888
1525120499073,7009
1525120433539,11726
1525119993340,8520
1525120361863,6930
1525120306564,9422
1525120654723,3787
1525120204272,6291
1525120503179,9290
1525120624011,4334
1525120116210,4631
1525120300435,22700
1525120374173,9741
1525119854052,19286
1525120040418,11405
1525120572827,7193
1525120157155,9604
1525120118172,9376
1525120081306,7976
1525119952286,4590
1525120648685,1187
1525120030102,4126
1525120107921,5099
1525119935883,10009
1525120136585,9772
1525120009610,3793
1525120044427,7662
1525120376308,5217
1525120036230,19724
1525120366072,9941
