timestamp,latency
1526014233834,316
1526014168298,924
1526014168297,269
1526014299372,1593
1526014299372,317
1526014233836,971
1526014233826,317
1526014299360,316
1526014168295,268
1526014168295,275
1526014299365,316
1526014233831,315
1526014168315,266
1526014168312,263
1526014299388,314
1526014168307,267
1526014168307,265
1526014299376,313
1526014233846,320
1526014233846,320
1526014299381,312
1526014299383,312
1526014168267,263
1526014168267,263
1526014299337,315
1526014233803,314
1526014299342,317
1526014299328,316
1526014233792,639
1526014233793,311
1526014233798,314
1526014168260,256
1526014299334,314
1526014233817,315
1526014233822,313
1526014299356,319
1526014168275,263
1526014299347,317
1526014233809,314
1526014168279,259
1526014168277,264
1526014233812,313
1526014299350,1646
1526014299304,1711
1526014168233,282
1526014168233,282
1526014233775,308
1526014299308,309
1526014233772,309
1526014233762,307
1526014299297,307
1526014168225,275
1526014233766,307
1526014299302,307
1526014168250,280
1526014299320,315
1526014168249,279
1526014299323,311
1526014233785,1555
1526014299312,311
1526014168240,270
1526014299314,2815
1526014233782,1580
1526014233782,311
1526014168245,275
1526014168202,294
1526014233737,310
1526014233743,307
1526014168205,290
1526014299278,303
1526014299278,301
1526014299264,304
1526014168193,976
1526014299267,303
1526014233733,308
1526014299270,1231
1526014233754,634
1526014299289,305
1526014168218,268
1526014299291,307
1526014233758,308
1526014168222,272
1526014168208,6688
1526014233745,308
1526014299285,1057
1526014233749,307
1526014233704,339
1526014233704,339
1526014233704,921
1526014233704,336
1526014233704,328
1526014299242,296
1526014299232,300
1526014168160,322
1526014299237,297
1526014168166,320
1526014299239,299
1526014233722,315
1526014168185,303
1526014233720,316
1526014168190,290
1526014233727,316
1526014299260,302
1526014168189,295
1526014168178,327
1526014168178,325
1526014233712,315
1526014233712,315
1526014299250,297
1526014299253,299
1526014233716,318
1526014299209,299
1526014168136,335
1526014168143,339
1526014299212,299
1526014299203,301
1526014233665,311
1526014233670,311
1526014168133,343
1526014299225,300
1526014168154,327
1526014233683,898
1526014299218,299
1526014168150,326
1526014299220,297
1526014168148,328
1526014233640,313
1526014168104,345
1526014168104,348
1526014299178,1033
1526014168111,342
1526014233646,319
1526014299182,300
1526014299170,298
1526014233636,317
1526014233658,313
1526014299195,301
1526014168120,345
1526014168120,342
1526014168126,340
1526014233660,310
1526014299198,301
1526014168114,345
1526014233648,314
1526014299186,298
1526014233655,310
1526014299190,301
1526014233610,309
1526014168072,349
1526014299148,305
1526014168077,348
1526014168067,356
1526014168067,1087
1526014168067,354
1526014168067,348
1526014299139,301
1526014233607,311
1526014299142,304
1526014233626,316
1526014168090,350
1526014299163,299
1526014168095,1240
1526014233629,317
1526014299152,301
1526014299155,300
1526014168080,346
1526014233617,982
1526014168087,349
1526014233621,315
1526014168554,287
1526014234091,333
1526014299630,322
1526014299630,316
1526014168547,280
1526014299619,317
1526014234086,332
1526014234084,334
1526014299622,318
1526014168571,292
1526014299640,317
1526014234104,332
1526014168568,291
1526014234109,327
1526014168563,288
1526014234099,333
1526014234096,334
1526014299635,315
1526014168560,925
1526014299592,314
1526014234057,337
1526014299594,1549
1526014168526,281
1526014234060,338
1526014168524,284
1526014168515,282
1526014299585,307
1526014234049,337
1526014168519,938
1526014168517,284
1526014234052,336
1526014168538,288
1526014234073,336
1526014299610,1557
1526014168541,281
1526014234077,332
1526014299614,317
1526014299600,315
1526014299602,313
1526014234068,341
1526014168532,283
1526014234026,322
1526014299563,310
1526014168488,303
1526014168494,304
1526014168494,301
1526014168494,305
1526014168494,292
1526014168494,286
1526014168494,289
1526014168494,1562
1526014234031,327
1526014299566,306
1526014234019,892
1526014234016,927
1526014299555,305
1526014299558,1451
1526014299577,307
1526014168505,280
1526014168505,283
1526014234041,664
1526014234046,342
1526014299581,1536
1526014234035,331
1526014168497,279
1526014299570,306
1526014299573,306
1526014234039,335
1526014233995,330
1526014168455,307
1526014168455,305
1526014168455,312
1526014233991,331
1526014299524,1029
1526014233988,333
1526014168475,309
1526014299546,309
1526014168479,301
1526014168476,298
1526014299550,308
1526014168467,307
1526014234002,332
1526014299536,318
1526014299536,316
1526014299536,311
1526014168464,310
1526014234006,983
1526014234004,321
1526014299542,310
1526014233960,334
1526014299499,309
1526014168430,304
1526014168430,928
1526014168430,297
1526014168429,309
1526014168429,309
1526014233964,335
1526014299502,307
1526014299489,1548
1526014233955,334
1526014168417,306
1526014168417,303
1526014233952,335
1526014168416,312
1526014168416,321
1526014168416,312
1526014168416,326
1526014299495,309
1526014233976,336
1526014299515,1020
1526014233977,331
1526014233983,335
1526014299518,306
1526014233971,335
1526014168439,1549
1526014168439,303
1526014299508,310
1526014299511,308
1526014233930,1567
1526014299465,313
1526014299467,312
1526014233922,324
1526014299457,318
1526014299460,312
1526014168388,301
1526014168388,311
1526014299483,305
1526014233948,1556
1526014299487,305
1526014299473,310
1526014233943,336
1526014233943,333
1526014233943,923
1526014299479,309
1526014168360,293
1526014168360,293
1526014168360,288
1526014299434,315
1526014299437,316
1526014233903,321
1526014233900,321
1526014233890,321
1526014299424,315
1526014299424,318
1526014299429,314
1526014233893,322
1526014233914,323
1526014299449,316
1526014233919,324
1526014299440,314
1526014299444,316
1526014233908,319
1526014233909,958
1526014299400,312
1526014233864,314
1526014168328,261
1526014299405,315
1526014233869,318
1526014233858,321
1526014299393,312
1526014233862,320
1526014168324,257
1526014299416,315
1526014233881,960
1526014233885,322
1526014233874,319
1526014299408,314
1526014233878,321
1526014299413,315
1526014234347,312
1526014168809,268
1526014168814,933
1526014234351,962
1526014299884,329
1526014299886,328
1526014234338,312
1526014299872,326
1526014299872,1714
1526014299874,324
1526014234343,312
1526014168804,266
1526014234362,321
1526014168826,932
1526014299896,330
1526014299899,326
1526014168831,277
1526014234364,318
1526014299902,325
1526014168817,270
1526014299891,328
1526014234358,319
1526014168820,1473
1526014168776,259
1526014168782,263
1526014299852,316
1526014234317,322
1526014234317,326
1526014299840,322
1526014168769,275
1526014168774,259
1526014234308,325
1526014234308,320
1526014299846,322
1526014234330,311
1526014299865,323
1526014234331,916
1526014168798,272
1526014168798,266
1526014234335,945
1526014299857,321
1526014299861,325
1526014168789,265
1526014234325,309
1526014168744,265
1526014299818,323
1526014299821,321
1526014168750,262
1526014234287,327
1526014234284,329
1526014299809,322
1526014168742,267
1526014168742,266
1526014234279,327
1526014299812,323
1526014234298,2232
1526014168762,268
1526014299835,324
1526014168766,272
1526014168766,272
1526014299839,324
1526014299824,322
1526014234294,318
1526014234294,330
1526014299831,323
1526014299785,325
1526014234251,321
1526014299787,322
1526014234254,981
1526014168717,262
1526014299790,323
1526014168707,268
1526014234242,323
1526014299778,321
1526014234244,322
1526014234267,324
1526014299800,321
1526014299805,322
1526014168734,873
1526014234269,326
1526014168723,268
1526014168723,268
1526014168727,263
1526014299796,323
1526014234261,318
1526014168683,254
1526014299753,319
1526014234216,323
1526014234208,323
1526014299747,323
1526014168678,248
1526014234215,325
1526014299751,322
1526014168699,1525
1526014234234,1480
1526014299769,1607
1526014168696,266
1526014168696,266
1526014168696,267
1526014168703,264
1526014299772,323
1526014234236,327
1526014299760,323
1526014234224,324
1526014299763,323
1526014234225,322
1526014234230,322
1526014234184,326
1526014299722,322
1526014168655,1470
1526014299724,1575
1526014234188,326
1526014234178,332
1526014299713,325
1526014168641,253
1526014299719,1567
1526014168667,251
1526014299737,329
1526014234200,322
1526014168664,248
1526014168664,248
1526014168671,254
1526014299741,328
1526014234205,324
1526014299731,326
1526014234193,329
1526014234197,323
1526014299690,318
1526014299690,325
1526014234159,333
1526014234156,339
1526014299695,323
1526014234147,1548
1526014299682,322
1526014168615,287
1526014234150,338
1526014168613,301
1526014168635,275
1526014234171,335
1526014299704,323
1526014299707,324
1526014168639,279
1526014168639,889
1526014168626,266
1526014299699,323
1526014234166,335
1526014234167,333
1526014299657,1543
1526014299657,329
1526014168584,289
1526014299658,324
1526014299658,316
1526014234126,334
1526014234126,332
1526014168588,291
1526014299662,1585
1526014234113,331
1526014168581,286
1526014234116,331
1526014168603,296
1526014299673,1623
1526014234137,334
1526014234143,334
1526014168604,297
1526014299678,322
1526014234130,974
1526014299665,318
1526014168594,296
1526014299670,320
1526014234602,294
1526014234602,1308
1526014300139,315
1526014300139,318
1526014169070,320
1526014169070,1488
1526014234607,299
1526014300131,322
1526014234593,295
1526014169081,315
1526014234622,297
1526014300159,320
1526014169084,318
1526014234611,294
1526014300147,316
1526014300149,314
1526014234615,298
1526014169077,315
1526014169035,301
1526014300106,328
1526014300109,322
1526014234562,293
1526014300098,329
1526014234567,619
1526014300100,328
1526014169028,948
1526014234586,299
1526014234586,1423
1526014300122,322
1526014300122,326
1526014234590,932
1526014169053,311
1526014169053,309
1526014300126,321
1526014234577,298
1526014234577,293
1526014169045,303
1526014300073,326
1526014234537,301
1526014300078,327
1526014234530,306
1526014168994,291
1526014300066,329
1526014168999,1551
1526014300069,328
1526014234532,307
1526014234555,301
1526014300088,328
1526014300092,329
1526014169021,294
1526014169020,297
1526014234557,296
1526014169011,304
1526014169011,294
1526014300083,330
1526014234545,301
1526014234550,299
1526014169013,290
1526014234504,304
1526014300043,330
1526014234509,304
1526014234499,306
1526014300032,333
1526014300037,333
1526014168966,299
1526014168966,295
1526014234503,306
1526014300038,331
1526014300057,333
1526014234520,304
1526014300061,330
1526014168989,290
1526014168978,282
1526014168976,280
1526014234513,305
1526014300050,331
1526014234518,303
1526014300053,331
1526014168981,285
1526014300009,331
1526014300013,331
1526014234479,308
1526014168941,286
1526014234476,310
1526014234467,311
1526014168929,979
1526014300002,332
1526014234471,312
1526014234491,303
1526014300024,334
1526014300024,1521
1526014234488,304
1526014300029,334
1526014300016,326
1526014168950,286
1526014168950,286
1526014234485,307
1526014234442,316
1526014234442,316
1526014168906,267
1526014299979,339
1526014234446,316
1526014168908,269
1526014168897,271
1526014299972,342
1526014168900,265
1526014299974,339
1526014299993,335
1526014234456,313
