timestamp,latency
1525981440742,1628
1525981342437,1123
1525981342437,860
1525981334248,1135
1525981448942,1205
1525981440750,1103
1525981350636,1100
1525981473515,364
1525981366999,1153
1525981366999,1153
1525981367002,1133
1525981367002,1133
1525981383388,779
1525981383388,981
1525981383388,779
1525981383388,779
1525981383388,779
1525981367004,1830
1525981383387,1270
1525981383387,1079
1525981383387,982
1525981383387,1273
1525981383387,975
1525981432539,878
1525981432539,900
1525981432539,878
1525981383386,980
1525981383386,979
1525981432538,996
1525981432538,900
1525981432538,952
1525981432538,1172
1525981473499,466
1525981473499,466
1525981473499,466
1525981383385,980
1525981383385,978
1525981432537,1149
1525981432537,951
1525981432536,1097
1525981432536,1478
1525981432536,1015
1525981432536,1066
1525981342402,978
1525981342403,859
1525981342403,885
1525981342403,1157
1525981342403,1085
1525981342403,886
1525981375172,1570
1525981375172,1569
1525981424322,861
1525981424322,997
1525981334214,962
1525981334214,1097
1525981448906,1711
1525981440693,1185
1525981457076,1441
1525981457076,1440
1525981424306,928
1525981457075,1542
1525981416113,1486
1525981399728,1290
1525981358777,4552
1525981457084,2898
1525981334176,924
1525981399719,717
1525981440677,1045
1525981440677,1166
1525981473444,531
1525981342371,1145
1525981473442,9555
1525981342373,966
1525981342373,1020
1525981342373,1120
1525981342374,857
1525981342374,857
1525981342374,856
1525981375142,1544
1525981399722,697
1525981350575,1036
1525981350544,222
1525981334165,1043
1525981350550,908
1525981440657,1068
1525981440670,1098
1525981350557,1027
1525981350557,1028
1525981407898,1477
1525981350558,1027
1525981407897,1492
1525981407897,1488
1525981334159,836
1525981448823,1152
1525981350515,137
1525981350515,193
1525981465205,876
1525981383283,877
1525981350517,195
1525981440626,79
1525981334137,1025
1525981350521,879
1525981424254,941
1525981424254,829
1525981440638,1049
1525981440638,1184
1525981424253,1052
1525981424253,1052
1525981424253,1763
1525981424253,939
1525981424253,935
1525981440637,222
1525981350523,125
1525981424252,910
1525981424252,1025
1525981440636,1117
1525981440635,198
1525981440635,197
1525981440610,63
1525981440610,175
1525981342288,864
1525981334109,179
1525981334109,73
1525981432409,946
1525981432409,910
1525981432409,1380
1525981432390,951
1525981342274,867
1525981407813,1505
1525981407813,1494
1525981407813,1408
1525981407813,1521
1525981334083,172
1525981334084,91
1525981358660,4434
1525981334085,176
1525981358661,2303
1525981358661,2303
1525981358661,4916
1525981358662,4916
1525981358662,4439
1525981358662,1061
1525981358662,4916
1525981358663,4438
1525981358663,817
1525981358663,4918
1525981358663,4439
1525981358663,4441
1525981350473,102
1525981358668,822
1525981448778,794
1525981334095,167
1525981391412,1416
1525981391412,2277
1525981391412,1416
1525981391412,1334
1525981415988,1461
1525981383219,1156
1525981383219,911
1525981448767,644
1525981383229,1463
1525981407805,1523
1525981407805,1628
1525981424189,876
1525981448764,1161
1525981383228,1114
1525981383228,920
1525981383228,2371
1525981407804,1568
1525981456957,1470
1525981465146,1257
1525981465146,1618
1525981473336,467
1525981473336,468
1525981473336,467
1525981473336,467
1525981473337,468
1525981342241,1016
1525981424165,962
1525981424165,851
1525981465124,1165
1525981465124,1183
1525981415971,1479
1525981440547,1033
1525981440547,1227
1525981465123,1196
1525981465133,1143
1525981424171,855
1525981424170,854
1525981342255,848
1525981448726,1123
1525981342225,1006
1525981424149,976
1525981334036,912
1525981465107,2273
1525981465107,1530
1525981465107,3147
1525981424144,830
1525981391389,2265
1525981366813,1034
1525981366813,991
1525981448706,1104
1525981342214,189
1525981424129,966
1525981342215,897
1525981399567,2391
1525981399567,642
1525981440526,1066
1525981448719,1117
1525981424140,1034
1525981456909,1562
1525981399562,637
1525981383679,601
1525981424639,780
1525981473790,454
1525981473790,454
1525981408253,1621
1525981408253,1493
1525981408253,1492
1525981367291,1375
1525981416443,1376
1525981350883,94
1525981440995,194
1525981440994,86
1525981465568,89
1525981449185,71
1525981449198,105
1525981408235,1631
