timestamp,latency
1526013906150,307
1526013971687,287
1526013840610,357
1526013971683,299
1526013906159,308
1526013840620,349
1526013971690,290
1526013906154,308
1526013906166,305
1526013906164,310
1526013840630,359
1526013840630,359
1526013971697,297
1526013906172,304
1526013840636,365
1526013840578,326
1526013971653,316
1526013906115,303
1526013971650,315
1526013971663,307
1526013906124,1689
1526013906121,305
1526013971656,1001
1526013840592,340
1526013840596,344
1526013906131,309
1526013906129,308
1526013840599,346
1526013971665,302
1526013971678,297
1526013906139,304
1526013971675,302
1526013971675,308
1526013840606,353
1526013906136,307
1526013906087,318
1526013906087,311
1526013906087,303
1526013971622,376
1526013971621,379
1526013906093,302
1526013840560,329
1526013840560,329
1526013840560,329
1526013840561,330
1526013840561,329
1526013840561,330
1526013906098,306
1526013906110,312
1526013906110,3384
1526013906110,306
1526013971644,393
1526013971644,387
1526013971644,1823
1526013840572,340
1526013906052,306
1526013840516,353
1526013840516,353
1526013840519,2417
1526013906062,314
1526013906062,310
1526013840527,343
1526013971606,437
1526013971606,437
1526013840533,1337
1526013906077,945
1526013906077,313
1526013971612,398
1526013840540,2276
1526013840540,1081
1526013971609,418
1526013971558,422
1526013840483,357
1526013906020,309
1526013840485,356
1526013971552,420
1526013906029,307
1526013840493,349
1526013840493,347
1526013971560,419
1526013906024,306
1526013971574,415
1526013840498,345
1526013906037,308
1526013906035,309
1526013971570,415
1526013840502,2239
1526013906043,1078
1526013906043,297
1526013971577,415
1526013905988,309
1526013840452,347
1526013840452,634
1526013840452,2104
1526013840452,358
1526013840453,2186
1526013840453,344
1526013905986,311
1526013971523,3052
1526013840457,345
1526013840457,348
1526013905997,639
1526013971532,437
1526013905994,311
1526013840466,352
1526013971540,438
1526013971540,438
1526013906003,308
1526013840470,347
1526013906015,309
1526013971550,421
1526013840475,349
1526013971546,440
1526013906010,310
1526013906008,313
1526013840417,327
1526013971495,1697
1526013971493,451
1526013905955,311
1526013971488,449
1526013971488,449
1526013905952,312
1526013971503,454
1526013905964,311
1526013905961,309
1526013905975,311
1526013905975,311
1526013971510,452
1526013971506,452
1526013971518,440
1526013905979,309
1526013905977,313
1526013905926,1452
1526013971463,448
1526013840386,317
1526013905923,305
1526013971459,3656
1526013905921,303
1526013971456,445
1526013905934,308
1526013905933,310
1526013971468,452
1526013840396,324
1526013840400,322
1526013971477,449
1526013840404,324
1526013905939,310
1526013971473,451
1526013905947,312
1526013840415,332
1526013905944,931
1526013906405,318
1526013906405,318
1526013840867,306
1526013840875,314
1526013840875,314
1526013906412,319
1526013906412,314
1526013840878,306
1526013906423,313
1526013906420,310
1526013840885,289
1526013971955,378
1526013971955,381
1526013971955,349
1526013971955,349
1526013971955,346
1526013840890,291
1526013906428,313
