timestamp,latency
1525986138815,704
1525985946299,745
1525985979067,643
1525986024124,641
1525986040498,1174
1525986040498,1998
1525986142900,717
1525985983156,581
1525985950379,836
1525985950379,738
1525986007723,983
1525985925801,952
1525985925801,687
1525985974954,720
1525986028204,784
1525986028204,711
1525986114217,959
1525985979041,656
1525986040484,1160
1525986028199,906
1525985938085,684
1525986028198,1131
1525986159264,1062
1525986007705,1177
1525986142879,641
1525986159262,1060
1525985974939,736
1525986101917,669
1525985987226,742
1525985999514,1389
1525986007706,1830
1525986007706,1830
1525986032285,1319
1525986212506,635
1525985958559,666
1525986011804,779
1525986073245,1223
1525986110106,1213
1525986142874,812
1525985954454,609
1525985942167,685
1525985942167,685
1525986196112,1403
1525986212494,641
1525986155150,956
1525986208399,718
1525986048651,670
1525986196106,789
1525986040463,1495
1525986040463,1177
1525986212486,675
1525985999488,708
1525986052741,618
1525986175619,727
1525986061051,845
1525986093809,796
1525986188023,782
1525986192119,911
1525986171636,597
1525986110194,1143
1525986216688,846
1525986065130,1227
1525986065130,1115
1525986065130,1492
1525986065130,1323
1525985962734,592
1525986097901,1000
1525986138856,682
1525986155239,944
1525986216678,762
1525986216678,857
1525986015968,670
1525985938144,744
1525986093794,781
1525986118373,859
1525986142949,611
1525985958628,626
1525985946341,743
1525986069208,1134
1525986069208,848
1525985999580,1453
1525986171611,598
1525986196187,830
1525985970911,711
1525986065118,1415
1525986065118,1768
1525986216665,823
1525986216665,341
1525986032337,740
1525986167511,925
1525986085586,1537
1525986212564,700
1525985934036,1068
1525986175697,902
1525986138831,661
1525986134734,731
1525986138827,685
1525986052815,691
1525986151112,907
1525986183878,699
1525986077380,715
1525985950405,675
1525986048568,711
1525986060856,2108
1525986060856,649
1525985970744,617
1525985999416,1290
1525986138685,727
1525985942064,708
1525985978931,764
1525985987122,817
1525985987122,1246
1525986011701,984
1525986138674,713
1525986183731,687
1525986155057,1095
1525986023978,664
1525986146860,885
1525985942063,831
1525986175527,962
1525985987107,832
1525986032164,820
1525986196000,706
1525985974809,738
1525986077208,860
1525986118171,859
1525986126356,1495
1525986019860,821
1525986019860,820
1525985978903,615
1525986019862,670
1525986048521,840
1525986036234,1523
1525986101771,615
1525986191882,795
1525986212362,675
1525986118154,1075
1525986118153,1132
1525986011649,932
1525985933827,1165
1525986187778,611
1525986134529,829
1525986134529,829
1525986122240,653
1525986118270,801
1525986015867,749
1525985983098,634
1525986019962,634
1525986101883,686
1525986077309,876
1525986081406,1539
1525986175606,1088
1525986175605,882
1525986175605,882
1525985946218,668
1525986015849,973
1525985962603,657
1525985962603,656
1525986167404,966
1525985962604,644
1525986191977,797
1525986073185,1163
1525985954404,667
1525986175582,977
1525986175582,920
1525986134622,789
1525986003547,979
1525986003547,895
1525986003547,676
1525985999450,2439
1525985999450,1324
1525985933918,1063
1525985974877,858
1525986032221,992
1525986093651,944
1525986093651,944
1525985933910,1230
1525985933910,1248
1525986093654,816
1525986093654,853
1525986163279,2363
1525985962571,634
1525986085449,1400
1525986163278,1456
1525986163277,2845
1525986163277,2526
1525986163276,1661
1525986163276,1059
1525985954382,607
1525986130507,898
1525986150987,918
1525986163275,995
1525986163275,1555
1525986163273,1291
1525986208329,685
1525985937987,768
1525986011712,803
1525985925696,847
1525985978948,751
1525985962565,628
1525986110398,1244
1525985999803,625
1525986012093,706
1525986122683,880
1525986028478,788
1525985958826,612
1525986188207,809
1525985946543,762
1525985934252,1071
1525986069408,919
1525986216870,671
1525986081698,1729
1525986081698,1061
1525985938343,880
1525986143137,613
1525986196384,710
1525986114463,881
1525986114462,1204
1525986147230,830
1525985975194,638
1525986012058,1108
1525986061200,993
1525986003856,1204
1525986003856,980
1525986159510,1202
1525986110356,1263
1525986192268,798
1525986126731,1466
1525986102153,793
1525985983360,670
1525986007938,1034
1525986143108,729
1525985966982,808
1525986024324,720
1525986024440,859
1525986024440,859
1525986024440,725
1525986024440,725
1525985946616,835
1525986188285,640
1525986098160,988
1525986053105,980
1525986212851,714
1525986151409,954
1525985926133,1239
1525986212849,648
1525985938409,798
1525986073580,748
1525986192363,893
1525986184168,830
1525986208742,733
1525985938406,797
1525986130914,1151
1525985954788,637
1525986151393,938
1525986126816,1480
1525985967066,827
1525986135007,650
1525986212831,630
1525985954776,761
1525986114525,934
1525986147293,821
1525986167772,924
1525985958873,615
1525985926110,974
1525985999837,659
1525985979345,615
1525986032593,832
1525986032593,1628
1525986032593,634
1525986032592,873
1525986130901,1145
1525985954769,721
1525985954769,754
1525986073559,857
1525986073559,1009
1525986073559,857
1525986085847,1369
1525985942475,630
1525986073546,1086
1525986118605,800
1525986147264,794
1525986184129,855
1525986052922,799
1525985975098,663
1525986065212,968
1525986171704,609
1525986130743,988
1525986179894,973
1525986179894,937
1525985958708,622
1525985970987,692
1525986057002,1765
1525986057002,1621
1525986196268,702
1525986216746,620
1525986171683,635
1525986183971,699
1525986192158,892
1525985970968,697
1525986032408,735
1525986208540,705
1525985958687,612
1525985966876,677
1525986048799,676
1525986118422,624
1525986134806,888
1525986073362,1114
1525986171661,613
1525985962766,601
1525986085644,1595
1525985954560,612
1525986114305,1237
1525986016123,769
1525986089852,986
1525986089852,1045
1525986016124,770
1525986089853,1046
1525986012019,899
1525986098035,965
1525986098036,966
1525985962869,613
1525985962869,682
1525986196332,741
1525985954670,694
1525986126694,1450
1525986130789,1035
1525985966951,612
1525986134881,663
1525985987430,844
1525985938266,838
1525986114395,1075
1525986167642,1019
1525986208598,763
1525986069330,902
1525985942353,728
1525985942353,726
1525986106196,1692
1525986118484,686
1525986138964,639
1525986106195,1512
1525986106195,1634
1525986106194,1503
1525986106193,1313
1525986106193,1453
1525986151249,938
1525986106192,1890
1525986106192,1189
1525986106192,1247
1525985954634,660
1525985971017,598
1525985999689,763
1525986073416,1394
1525985958731,621
1525986106190,1729
1525985983307,617
1525986179916,1391
1525986057036,1595
1525985950534,1521
1525986085700,1467
1525985934148,1111
1525986003783,909
1525986093240,1585
1525986093240,971
1525986093240,967
1525986216126,711
1525985958075,640
1525985953976,673
1525986146491,1358
1525986080944,1273
1525986080944,1181
1525985953974,671
1525986023604,767
1525986019511,881
1525985945781,918
1525985945781,763
1525985962165,605
1525986117805,1029
1525986027690,962
1525986146476,1343
1525986146476,2156
1525986146476,1344
1525986142379,721
1525986183338,1051
1525985929391,766
1525986183339,1329
1525986171048,623
1525986171048,623
1525986146472,1339
1525986117798,1098
1525986146470,1338
1525985974435,653
1525986117797,1184
